CID,RA,DEC,zCMB,MU_SH0ES,MU_SH0ES_ERR_DIAG,mu_model,resid_mu,resid_mu_err,n_025cdeg,n_050cdeg,n_100cdeg,n_200cdeg,n_300cdeg,n_500cdeg,log_rho_025,log_rho_050,log_rho_100,log_rho_200,log_rho_300,log_rho_500,rho_100_std,full_grad_logrho_logr,abs_full_grad,multiscale_var,best_window_abs_grad,graph_degree,neighbor_log_rho_mean,neighbor_log_rho_std,own_minus_neighbor,abs_own_minus_neighbor,neighbor_high_low_pairs,corridor_betweenness,graph_neck_score,abs_resid
1314897,36.6066,-4.1552,0.33663,41.0367,0.18424,41.12172611066104,-0.0850261106610403,0.18424,26614,106002,427451,1683008,3803892,10584165,5.132096580470565,5.130228275077929,5.133737480743091,5.126876574377903,5.1288359100007055,5.129566761256834,0.38893429966622817,-0.0011741505455189472,0.0011741505455189472,0.002425495279720019,0.002417740989236025,5,5.13138925670019,0.008431340158674623,0.0023482240429002488,0.0023482240429002488,0.0,0.0004412203036905495,-0.9911224422216007,0.0850261106610403
1316431,42.2394,-0.4084,0.19815,39.8879,0.174409,39.81708058799896,0.0708194120010432,0.174409,25881,102744,407412,1619932,3626023,9631245,5.119967942831845,5.116670815116289,5.112885009942983,5.110287188587192,5.108038292152527,5.08859259432739,0.3739080330657458,-0.008463035141411114,0.008463035141411114,0.011065989818585989,0.004604813168208109,8,5.04536406258505,0.1169889171141039,0.06752094735793257,0.06752094735793257,0.0,0.00029596604576768553,-0.886485876730722,0.0708194120010432
1316437,42.5626,-0.745,0.47196,42.0374,0.25691,41.9812471804617,0.0561528195382976,0.25691,23737,96737,395677,1604488,3596700,9498899,5.082414235466908,5.090507223001723,5.100192031137183,5.106126879998596,5.104511953531192,5.082583434281631,0.3647614870607886,0.003059699252135798,0.003059699252135798,0.010693565777032205,0.011267200844887606,6,5.121252888195261,0.021433555915511462,-0.021060857058077254,0.021060857058077254,0.0,0.004160202906644104,-0.32256660932276127,0.0561528195382976
1317286,36.0079,-6.8106,0.28198,40.5986,0.166629,40.67973150869896,-0.0811315086989594,0.166629,26333,105620,414794,1655507,3734642,10354087,5.127486941190408,5.128660393625218,5.1206836400047955,5.119721419735553,5.120856711155789,5.120021970389574,0.37952771696558985,-0.0030425996894072765,0.0030425996894072765,0.004042170484107057,0.00644810665062751,3,5.12932859521031,0.007196150935842399,-0.008644955205514115,0.008644955205514115,0.0,0.0,-1.0700714361234942,0.0811315086989594
1317666,36.7711,-5.0031,0.1412,39.1237,0.260864,39.00900881006358,0.1146911899364226,0.260864,26648,104411,417538,1723766,3779909,10476767,5.132651026790415,5.123660533337355,5.123547174056628,5.13726869824798,5.126089077235858,5.125137445532574,0.38159117632706624,-0.0005947409561515376,0.0005947409561515376,0.00562182195361807,0.009816216016079104,3,5.132450677459045,0.012674014044650643,-0.008903503402416746,0.008903503402416746,0.0,0.008711609440184485,0.46605569582927875,0.1146911899364226
13254,42.0587,-0.347,0.1799,39.9979,0.268081,39.58473290564051,0.413167094359494,0.268081,27115,106390,414669,1627135,3645704,9708925,5.140195735199196,5.131815009603611,5.120552744040171,5.112213989825095,5.110389141742425,5.092081309605588,0.3794333934832441,-0.014754989180279614,0.014754989180279614,0.017047633115641544,0.01413914701541538,6,5.055101207896163,0.11494402915520445,0.06545153614400778,0.06545153614400778,0.0,0.0,-0.9409022059496487,0.413167094359494
1330642,37.0406,-4.0471,0.63392,42.5972,0.147609,42.74760630714606,-0.1504063071460564,0.147609,25802,102859,417260,1679090,3795397,10580792,5.1186403123476,5.1171566386189,5.123257921851472,5.125864369773427,5.1278649422721285,5.129428336674971,0.38138274151897494,0.004201465388128849,0.004201465388128849,0.004969034231509165,0.006281300277015495,8,5.131201510027228,0.006285528593375273,-0.007943588175756133,0.007943588175756133,0.0,0.002055743688053851,-0.7102213261935008,0.1504063071460564
1332413,36.2749,-5.853,0.60873,42.6179,0.230751,42.641520609356,-0.0236206093560014,0.230751,22934,98956,418228,1700963,3786085,10425279,5.067468854429793,5.100356639296983,5.124264270812178,5.131485258075601,5.126798092497291,5.122997846627051,0.38210791542865896,0.01830797357438437,0.01830797357438437,0.024447091078729135,0.022454551970817905,8,5.133397604463987,0.006926402599772203,-0.009133333651808684,0.009133333651808684,0.0,0.0005514862796627645,-0.9735663822374596,0.0236206093560014
1334470,35.0537,-4.9472,0.51876,42.1949,0.250421,42.22537188985035,-0.0304718898503537,0.250421,25975,106583,428856,1709843,3858546,10574618,5.121542385579736,5.132602133519111,5.135162630530455,5.133746624715255,5.135031412517652,5.129174847477276,0.38996126097243666,0.0023663737765847693,0.0023663737765847693,0.0052192642544878634,0.0008255758865091845,7,5.1385642494149835,0.005322840689376817,-0.003401618884528723,0.003401618884528723,0.0,0.012901001527070853,1.192804875061796,0.0304718898503537
1334620,35.7529,-6.2642,0.19624,39.8927,0.29342,39.79371641941105,0.0989835805889498,0.29342,28787,107896,420453,1664241,3783652,10419181,5.166181603977247,5.137919488232788,5.1265686158132695,5.122006613956002,5.126518918139798,5.122743742891853,0.3837684237999599,-0.012760513435586677,0.012760513435586677,0.01692363286648995,0.01147871240270388,7,5.138354097542917,0.014703885382270096,-0.011785481729647884,0.011785481729647884,0.0,0.00705791259263967,0.17813762152254942,0.0989835805889498
1334644,35.1072,-5.7725,0.28806,40.7075,0.188011,40.73263898443638,-0.0251389844363743,0.188011,28967,111944,421329,1671054,3816679,10476732,5.168888621770746,5.153914819309906,5.127472510644913,5.12378088018812,5.130293367006098,5.12513599467175,0.38441976938146305,-0.014588971711965272,0.014588971711965272,0.018681041328212477,0.02173704226672519,5,5.124144162712981,0.007681771727298547,0.00332834793193193,0.00332834793193193,0.0,0.011805127559467254,1.0032222743784787,0.0251389844363743
1334645,36.3796,-5.879,0.24701,40.1983,0.137434,40.35328064137794,-0.1549806413779393,0.137434,23683,98971,420094,1704674,3780586,10417671,5.081425162371754,5.100422465095537,5.126197639871394,5.132431728009863,5.126166854494426,5.122680798200795,0.38350109896069184,0.014636638159465755,0.014636638159465755,0.019761800572536025,0.023089802434504116,6,5.138423441065082,0.010431654747249337,-0.012225801193687325,0.012225801193687325,0.0,0.00012218850183189702,-1.0447391637723393,0.1549806413779393
13354,27.5648,-0.8873,0.15654,39.2087,0.210288,39.25300566204648,-0.0443056620464759,0.210288,28566,110322,432899,1720383,3848504,10584291,5.162834744749318,5.147576181679532,5.139237713119023,5.136415530831812,5.133899673000315,5.1295719313173755,0.39289776082330774,-0.01017056332208104,0.01017056332208104,0.012025448320572816,0.008050707815549426,6,5.130647879476272,0.018388579954637215,0.00858983364275101,0.00858983364275101,0.0,0.006806137616826582,0.13834891839452268,0.0443056620464759
1336453,40.9697,-1.2293,0.18492,39.7435,0.159325,39.650752095685306,0.0927479043146917,0.159325,28444,110998,437920,1680876,3704103,10190490,5.1609760480655815,5.1502291848399615,5.144245899091832,5.1263260706097045,5.117290789718782,5.11310522839623,0.3965066539052648,-0.016865712673709943,0.016865712673709943,0.019285314876318703,0.017242452180897122,8,5.074436609534027,0.10415923999123898,0.06980928955780463,0.06980928955780463,0.0,0.0,-0.9538311186755265,0.0927479043146917
1336687,35.6058,-6.1499,0.23381,40.1788,0.292139,40.218841677478345,-0.0400416774783423,0.292139,28251,110042,419381,1665234,3796587,10434278,5.158019307540921,5.146472540279555,5.125459913787045,5.122265666313665,5.128001088581592,5.123372563684598,0.38296949438836936,-0.011532922015301785,0.011532922015301785,0.01477850145965893,0.017461568513006384,5,5.136738049235082,0.009467112028279594,-0.011278135448036686,0.011278135448036686,0.0,0.010453268850518255,0.7680069567501446,0.0400416774783423
13370,27.1515,0.3282,0.19846,40.3246,0.238597,39.82085296030183,0.5037470396981689,0.238597,25026,102085,421836,1697362,3812559,10464683,5.105378903575956,5.113876305974026,5.127994797045739,5.130564866945104,5.1298243049660055,5.124636237201671,0.3847961283643312,0.00741728382610724,0.00741728382610724,0.010195161998265558,0.012038252076273558,7,5.134166912533153,0.015404400794265792,-0.0061721154874136985,0.0061721154874136985,0.0,0.0021028363716358647,-0.6910211286004468,0.5037470396981689
1337325,35.135,-4.6525,0.63866,42.7804,0.261646,42.76711982097971,0.0132801790202918,0.261646,29003,110192,430425,1713710,3860669,10583717,5.169428006417066,5.147064125509567,5.136748624433262,5.134727720375023,5.135270298717723,5.12954837832088,0.39110412636420605,-0.011611142223889738,0.011611142223889738,0.014550823981865258,0.008898835255001914,8,5.1295151722045045,0.006393471231773009,0.00723345222875782,0.00723345222875782,0.0,0.002055743688053851,-0.7100919234828841,0.0132801790202918
1337649,43.4044,0.5102,0.26151,40.4182,0.225542,40.49351540293243,-0.0753154029324321,0.225542,21699,87413,364606,1524456,3379679,8949442,5.043429843810321,5.046491112318944,5.064675129617666,5.083905314809775,5.077483199560383,5.056706124949285,0.3391680484620121,0.009393799648391819,0.009393799648391819,0.016371014007847618,0.026988642196168894,5,5.128754214354815,0.029669624664724458,-0.0640790847371484,0.0640790847371484,0.0,0.0016992346195929908,-0.74478311189102,0.0753154029324321
1337838,35.496,-6.4982,0.31195,40.9503,0.160446,40.93101121445373,0.0192887855462657,0.160446,27104,106563,420241,1653928,3768347,10409682,5.140019521578404,5.132520632499504,5.126349581983883,5.119306998165382,5.124758620135203,5.122347623029383,0.38361058827310834,-0.005930020733176007,0.005930020733176007,0.007542423545716112,0.009531622362978682,6,5.12730200338289,0.006674407753361805,-0.0009524213990070862,0.0009524213990070862,0.0,0.00023929169657812896,-1.0286827348818943,0.0192887855462657
1338266,34.905,-5.8691,0.64846,43.0397,0.272369,42.80703105560486,0.2326689443951437,0.272369,28672,110462,423393,1670209,3806922,10483233,5.164443244669149,5.14812695243144,5.129594826559985,5.123561215573051,5.129181710595462,5.12540539858039,0.3859491078016445,-0.012827258679294497,0.012827258679294497,0.01617074251827124,0.017720433370690142,7,5.129626578490924,0.007044355182575238,-3.175193093873929e-05,3.175193093873929e-05,0.0,8.654083161960896e-05,-1.0550588112777877,0.2326689443951437
1338430,40.6393,-1.2547,0.51718,42.0932,0.190441,42.21747278799761,-0.1242727879976044,0.190441,27469,110315,437022,1684777,3714185,10290593,5.145828769382353,5.147548624798161,5.143354421279104,5.127332818795464,5.118471266530123,5.117350562733164,0.3958642560133852,-0.01148274731410368,0.01148274731410368,0.013935326685225628,0.014582621533832078,6,5.123953957440578,0.018850670571538462,0.019400463838525894,0.019400463838525894,0.0,0.0,-1.0560998818407827,0.1242727879976044
1338471,41.2916,-1.5649,0.53117,42.5253,0.38093,42.28664118580279,0.2386588141972083,0.38093,27711,108713,424050,1673180,3699760,10079288,5.149637980299044,5.1411955940102425,5.130268219008524,5.124333060233373,5.116781287951466,5.108340016391423,0.386434353629609,-0.01349465934329378,0.01349465934329378,0.015311450763498437,0.012163746928356154,7,5.128504269750117,0.019665840772672465,0.0017639492584073935,0.0017639492584073935,0.0,0.000685055351187873,-0.9348425298107843,0.2386588141972083
1341894,35.3025,-4.6502,0.31294,41.0061,0.176794,40.93892546520578,0.0671745347942192,0.176794,29363,111806,429267,1707796,3856372,10575817,5.174785325361205,5.153379113295194,5.135578642290305,5.133226382296134,5.13478665139799,5.129224087035245,0.39026103857061056,-0.014069015292809364,0.014069015292809364,0.017460742599639496,0.014537122536356502,8,5.125575430694591,0.004724038420805962,0.01000321159571449,0.01000321159571449,0.0,0.0008457129034168371,-0.9245471040986235,0.0671745347942192
1345582,33.7065,-4.6747,0.45878,41.9679,0.252185,41.90840846046906,0.0594915395309385,0.252185,27900,109179,433721,1749463,3893044,10672075,5.152589879066896,5.143053208603771,5.140061579051765,5.143695146093651,5.1388970416563025,5.133159027997072,0.39349143767182637,-0.004970243056417093,0.004970243056417093,0.006444029415265074,0.00046306001660549774,5,5.136948616091425,0.005409038546485412,0.0031129629603396936,0.0031129629603396936,0.0,0.017263348757673526,1.9588370332891398,0.0594915395309385
13511,40.6124,-0.7941,0.23653,40.4674,0.193131,40.24710818219528,0.2202918178047213,0.193131,27949,110589,444705,1691072,3718494,10278410,5.153351922184233,5.148625976695035,5.150923116321504,5.1289524915430516,5.1189748197250395,5.116836098344463,0.4013182490013179,-0.013712363801134728,0.013712363801134728,0.01667046153481412,0.014191419732884644,8,5.127853959520518,0.026905315179357656,0.02306915680098598,0.02306915680098598,0.0,0.007217010853614922,0.22069884839945142,0.2202918178047213
13727,317.588,0.9326,0.22534,40.1329,0.188923,40.12883086263482,0.0040691373651782,0.188923,31783,125397,481958,1769767,3869812,9950571,5.209178662009098,5.20320072852653,5.1858602219117005,5.1487064741342765,5.136297597089508,5.102758165138701,0.4264938873167916,-0.03597610657720227,0.03597610657720227,0.041968767953789086,0.03930929528432257,5,5.155966044658401,0.07204586817902635,0.02989417725329968,0.02989417725329968,0.0,3.681493290076564e-05,-0.9858650850553552,0.0040691373651782
13830,351.562,-0.3823,0.32985,40.8444,0.209813,41.07065477922046,-0.2262547792204614,0.209813,28549,110371,431731,1682885,3552369,8441346,5.162576222543658,5.147769030905503,5.1380643670864545,5.1268448335058325,5.099125811625601,5.031321871893411,0.39205224901470703,-0.036944679915858994,0.036944679915858994,0.04737614921848993,0.015093617911543386,8,5.133259705945028,0.01501763453527213,0.004804661141426969,0.004804661141426969,0.0,0.0015472277038174938,-0.7890370162003166,0.2262547792204614
13894,1.6906,-0.0368,0.12356,38.8009,0.333367,38.6956259214133,0.1052740785866959,0.333367,25874,104741,429509,1740519,3875826,9983013,5.119850468426765,5.125030980930545,5.135823406984796,5.141469154026096,5.136972001667831,5.104171798794158,0.39043741572941665,-0.000746634107669085,0.000746634107669085,0.013874292175505022,0.011857635403112392,8,5.144627260705146,0.022387104513458038,-0.008803853720349863,0.008803853720349863,0.0,0.006253813802463831,0.04616690658466849,0.1052740785866959
13934,342.111,-0.4353,0.32931,41.4109,0.310571,41.06654557021736,0.3443544297826406,0.310571,28153,111459,427851,1649962,3476116,8579485,5.156510216236771,5.15202915735401,5.134143693751392,5.118264341357871,5.089702003479546,5.038371388527945,0.3892270162952471,-0.03629099446278287,0.03629099446278287,0.044683702622308044,0.024356166297078888,2,5.137442113601498,0.012313113076149983,-0.003298419850105816,0.003298419850105816,0.0,0.0014929607173153948,-0.8018072704032879,0.3443544297826406
140152,162.393,57.6157,0.20864,39.8798,0.15965,39.94179308726686,-0.0619930872668561,0.15965,12101,50033,188703,744502,1678023,4521549,4.7898272585582005,4.804175342854153,4.778631233403579,4.772656588073917,4.77340578591645,4.760197456333221,0.13304514412343682,-0.01163638287736125,0.01163638287736125,0.015311706844857772,0.02273597560822075,7,4.777433472146902,0.0163985233286707,0.0011977612566766993,0.0011977612566766993,0.0,0.0,-1.0590395403924742,0.0619930872668561
14024,318.199,0.9163,0.14759,39.134,0.188785,39.11352259396751,0.0204774060324908,0.188785,31757,125814,496242,1863332,3955967,9983424,5.208823254336703,5.204642540576783,5.198544520965572,5.171080611453337,5.145860387778632,5.104189678300071,0.4356341787024404,-0.033248325322677026,0.033248325322677026,0.041007917436306086,0.024209814354531466,8,5.110655698973645,0.057469476735695794,0.08788882199192738,0.08788882199192738,0.0,0.0014871658974683825,-0.7486908100321858,0.0204774060324908
14157,51.1367,1.0224,0.21083,39.806,0.155718,39.96709439044967,-0.1610943904496693,0.155718,14381,58137,238954,845344,1732465,4468009,4.8647893943790885,4.869370206200612,4.881166249627382,4.827824124238432,4.787272338115883,4.755024255087239,0.20693175950024276,-0.0384792562603664,0.0384792562603664,0.050646038079831764,0.02996916320760208,4,4.799593857121943,0.20997680854253822,0.08157239250543924,0.08157239250543924,0.0,0.0,-0.8269759629683091,0.1610943904496693
14284,49.0493,-0.6009,0.18037,39.3688,0.13762,39.5909861672509,-0.2221861672509035,0.13762,15603,64101,254890,1029465,2327364,6296032,4.900206051601545,4.911781698471111,4.909204628450528,4.913402143798181,4.915472116776442,4.903977114300012,0.22713618320046566,0.001930084551131237,0.001930084551131237,0.005858489138072536,0.0011689042186979978,8,4.9581606242330745,0.2225271879215006,-0.0489559957825465,0.0489559957825465,1.0,0.0,0.48615945166662644,0.2221861672509035
14331,7.8887,-0.1358,0.21976,40.2387,0.220195,40.0678061301878,0.170893869812204,0.220195,26084,106191,441017,1768399,3993376,10615779,5.123360951020184,5.131001918931796,5.147306442717337,5.148370642211741,5.149947930137239,5.130862028322909,0.39871207814012377,0.005219039566275817,0.005219039566275817,0.011399868386586895,0.01252888547127442,6,5.160028603106462,0.01537831890523452,-0.012722160389125214,0.012722160389125214,0.0,0.0037502998196159774,-0.4017953345348774,0.170893869812204
14421,31.8299,1.2521,0.174,39.5734,0.137128,39.5049145911986,0.0684854088014006,0.137128,28123,110534,436206,1742907,3879429,10361132,5.156047199225108,5.148409934212301,5.142542757913473,5.142064599308873,5.137375537780401,5.120317367165015,0.39527937232076565,-0.00981317192397758,0.00981317192397758,0.012047001473974608,0.004577191598977718,8,5.13451447745128,0.014327056750425785,0.008028280462193393,0.008028280462193393,0.0,0.009950977996521133,0.6856422723806859,0.0684854088014006
14437,332.081,-1.1964,0.14792,39.0382,0.157931,39.11880428243464,-0.0806042824346349,0.157931,22692,92846,364123,1499533,3334940,8824053,5.062862023093167,5.072677994351046,5.064099432232827,5.076746453252499,5.0716957728804015,5.050578275798314,0.3387532015851734,-0.0018749464865389287,0.0018749464865389287,0.009408858647726103,0.0029347727405934164,8,5.147418753584766,0.04909700203589911,-0.0833193213519392,0.0833193213519392,0.0,0.0008388914454749814,-0.8725500457760821,0.0806042824346349
14984,313.834,-0.0928,0.19549,39.9082,0.195934,39.78448428474532,0.1237157152546828,0.195934,24192,94399,359435,1496846,3416124,10010143,5.090659835399395,5.079882112931897,5.0584716998516805,5.075967547241762,5.0821413715161246,5.105350443661156,0.334697864070214,0.0035865586635261118,0.0035865586635261118,0.015586375487378514,0.002823762254196354,6,5.136315970913871,0.07400458863265236,-0.07784427106219027,0.07784427106219027,0.0,0.0014079267830515085,-0.7427809369686699,0.1237157152546828
150254,183.211,47.1458,0.27508,40.5286,0.241865,40.61839770321263,-0.089797703212632,0.241865,12637,46195,191316,770532,1699106,4590520,4.80864846098976,4.769514491308255,4.784603689482477,4.787581379176408,4.778828346968866,4.76677209710889,0.13734888914058505,-0.008339958727242393,0.008339958727242393,0.015121570065543507,0.013032504765840273,5,4.787566558579206,0.01943090631874591,-0.0029628690967289373,0.0029628690967289373,0.0,0.0,-1.055404289444675,0.089797703212632
150509,241.234,54.8781,0.2928,40.7458,0.174302,40.77317576634832,-0.0273757663483138,0.174302,12453,50209,198417,799121,1792093,4992644,4.802278971347172,4.805700340008175,4.800431195053866,4.803403223029221,4.801968403667328,4.803240805453568,0.14875417154649928,-0.00017580899224129906,0.00017580899224129906,0.0017627328909454476,0.0016570196369394387,8,4.813066855621147,0.016221758200243776,-0.01263566056728127,0.01263566056728127,0.0,0.0,-1.05925144818999,0.0273757663483138
15201,337.519,0.0036,0.20736,40.316,0.333666,39.92689095524595,0.3891090447540506,0.333666,26500,112593,461251,1728431,3604104,8782416,5.130232372060405,5.15642536673069,5.166788389588605,5.138442434171813,5.105405052852905,5.0485241727298495,0.41275074676555096,-0.02557723861679284,0.02557723861679284,0.04282872609222095,0.012971943811666388,8,5.145598022309272,0.02052865935449797,0.02119036727933299,0.02119036727933299,0.0,0.010915159909216161,0.8623652004842166,0.3891090447540506
15234,16.9583,0.8282,0.13514,39.0775,0.31333,38.90571503447942,0.1717849655205796,0.31333,26862,113915,453541,1866447,4044823,10606979,5.136124622043238,5.161494845554888,5.159467638158748,5.171806030787966,5.155507247030718,5.130501868601951,0.40747542166113576,-0.00034921070844080333,0.00034921070844080333,0.015895224335317534,0.0074379479007248535,6,5.148960414975843,0.015408147704456029,0.010507223182905534,0.010507223182905534,0.0,0.0029014033730425824,-0.5508064582915723,0.1717849655205796
15287,323.96,-1.0574,0.2363,40.3805,0.155735,40.24472966036865,0.1357703396313496,0.155735,35502,135358,498720,1809113,3915866,9813694,5.257235162408361,5.236397255876604,5.200707783056016,5.158256070450211,5.141435550704743,5.096742675042601,0.43719302288974693,-0.05321394639251779,0.05321394639251779,0.06074073121553931,0.05636695035192101,8,5.159221240810587,0.0438885962637932,0.041486542245428915,0.041486542245428915,0.0,0.00042005242277052445,-0.9523325280539741,0.1357703396313496
15354,6.7737,-0.126,0.22069,40.0798,0.266821,40.07807576584961,0.0017242341503873,0.266821,28602,114534,457532,1760484,3859462,10613117,5.163381696066968,5.163848338795752,5.1632725507379424,5.146422465046145,5.135134499646922,5.130753111513672,0.41021723731236326,-0.012296136914454877,0.012296136914454877,0.015165176837390573,0.01257011082085769,7,5.150797381643033,0.02274622905318443,0.012475169094909866,0.012475169094909866,0.0,0.017154570866166986,1.9605221096573535,0.0017242341503873
15421,33.7416,0.6025,0.18443,39.7891,0.142656,39.64438183437892,0.1447181656210787,0.142656,31813,120723,456204,1768097,3938518,10631850,5.2095883866992905,5.186703735304841,5.162010168133628,5.148296468871982,5.143940562777946,5.131519000194234,0.40930756585203265,-0.025624087798505345,0.025624087798505345,0.029329469607119584,0.027704986408392907,8,5.133418501356514,0.009239102667368979,0.028591666777114,0.028591666777114,0.0,0.0003929655876405204,-0.9986265176373148,0.1447181656210787
15440,39.7207,0.0901,0.2613,40.447,0.207526,40.49153620841223,-0.0445362084122251,0.207526,25036,100785,423668,1716929,3850349,10355503,5.105552399296506,5.108310327876108,5.129876814999379,5.135542725120505,5.134107826897083,5.120081359390317,0.3861523083484389,0.008071488518241342,0.008071488518241342,0.01306369091289117,0.01964402222800497,8,5.125703473911791,0.03412491413052623,0.004173341087588156,0.004173341087588156,0.0,0.010598784073920068,0.8231161348299123,0.0445362084122251
15467,320.02,-0.1774,0.20847,39.8758,0.146778,39.93981878335671,-0.0640187833567154,0.146778,32018,127519,518875,2002123,4188990,10105620,5.212377874107731,5.210488422685866,5.217913710684132,5.20228110764671,5.170717045151958,5.10947312511321,0.44959159465263565,-0.028770586980413643,0.028770586980413643,0.0416177900649341,0.005920326353001368,7,5.140061990667154,0.06076067865678298,0.07785172001697838,0.07785172001697838,0.0,0.0003081715844951356,-0.9517498347120434,0.0640187833567154
15584,43.4955,0.987,0.28333,40.6596,0.184378,40.69156936359208,-0.0319693635920828,0.184378,23523,94068,375772,1500798,3334672,8777815,5.078481280691791,5.0783566459181415,5.077775699312344,5.077112667637476,5.071660871034144,5.048296591585913,0.3486083039951554,-0.007560012899125005,0.007560012899125005,0.011864753939242207,0.0008973406482451465,6,5.109236034173418,0.03435260477552586,-0.031460334861074024,0.031460334861074024,0.0,0.02861915702019172,3.9873561768622863,0.0319693635920828
15674,340.829,0.2629,0.19555,39.958,0.212325,39.785224063726055,0.1727759362739434,0.212325,29775,115032,448524,1677201,3484011,8599094,5.180836465748483,5.165732564744015,5.1546367821764045,5.1253755075895,5.090687260047405,5.039362865553246,0.40399431236741806,-0.04419683772148666,0.04419683772148666,0.053214821573011536,0.029111463110845698,5,5.157784295641117,0.016058916428648262,-0.003147513464712759,0.003147513464712759,0.0,0.001348443163618804,-0.8226907551281887,0.1727759362739434
15704,40.2107,0.6588,0.36952,41.4498,0.244353,41.35672769120077,0.0930723087992362,0.244353,26940,107192,430445,1730681,3835113,10182459,5.137383821854389,5.135076544283179,5.136768803715756,5.139007412788934,5.1323858958868955,5.112762831345863,0.3911186675320833,-0.005569313604216855,0.005569313604216855,0.009799935832255935,0.002835522249819572,5,5.120357825647913,0.025199577046387898,0.016410978067843196,0.016410978067843196,0.0,0.027453484603527503,3.7717179072566394,0.0930723087992362
15897,11.6814,-1.0329,0.17357,39.5403,0.18318,39.49899930165085,0.0413006983491541,0.18318,29867,117715,457954,1791314,3971557,10746218,5.182176252618009,5.175745614947555,5.163672932358113,5.153962098562176,5.147568527165654,5.136165805557216,0.4105057518497672,-0.015292875751566678,0.015292875751566678,0.01739070942870862,0.015713485531154887,6,5.158302520108774,0.014458621735287482,0.005370412249339651,0.005370412249339651,0.0,0.0017823657248635806,-0.7484222849730973,0.0413006983491541
15901,31.9763,-0.5354,0.20368,39.9041,0.171481,39.883567578298894,0.0205324217011053,0.171481,26400,106424,428366,1720775,3960753,10792158,5.128590487068624,5.131953777483003,5.134666134120392,5.136514476209325,5.146385487344742,5.138018453770059,0.38960348622740537,0.004392513931764006,0.004392513931764006,0.006086812300510242,0.0032898487177271843,8,5.135933138235443,0.012268421339368027,-0.0012670041150508737,0.0012670041150508737,0.0,0.040733246334274435,6.087839628794375,0.0205324217011053
160039,184.975,48.1403,0.27085,40.4887,0.166124,40.58009150712589,-0.0913915071258912,0.166124,12966,52757,201428,754651,1664427,4559407,4.819809620806906,4.82719844217557,4.806972123976819,4.778536863340335,4.769872631009567,4.763818575547424,0.15346755744466292,-0.0227081672293038,0.0227081672293038,0.027084657163183704,0.035101909233710385,6,4.784927607213859,0.015121913690721949,0.02204451676295971,0.02204451676295971,0.0,0.0,-1.0605699527485357,0.0913915071258912
160126,163.283,57.2013,0.36023,41.0791,0.230289,41.29237569026348,-0.2132756902634867,0.230289,12270,48383,192952,747996,1679972,4548429,4.795850066069843,4.789611888118922,4.788301662601554,4.774689992016084,4.773909919803572,4.762771633972218,0.14001364433920527,-0.010622645025679183,0.010622645025679183,0.012411587043540609,0.010763872754112612,2,4.7876475608263895,0.018917072791680426,0.0006541017751642286,0.0006541017751642286,0.0,0.0,-1.0560202781975434,0.2132756902634867
160198,242.905,53.9703,0.34899,41.2499,0.158604,41.21243160753895,0.0374683924610508,0.158604,12977,53242,208299,826724,1833302,5041620,4.820177879784526,4.831172636637429,4.821539397253612,4.818151206783229,4.811841866982068,4.807480313446045,0.163964717900969,-0.005675845138547612,0.005675845138547612,0.008227602992699715,0.009392976137968571,8,4.809461396862494,0.016309600090773875,0.01207800039111806,0.01207800039111806,0.0,0.0,-1.0591461424562318,0.0374683924610508
16021,13.8437,-0.3888,0.12336,38.6164,0.162163,38.69183722096723,-0.0754372209672311,0.162163,29322,114970,450436,1768914,3991992,10870234,5.174178510337267,5.165498427437445,5.156484184628382,5.148497100646887,5.149797388942787,5.141149051689768,0.40532554846063207,-0.010583240667282778,0.010583240667282778,0.012134276216542537,0.012263864924635185,7,5.142857514202231,0.02261623865145272,0.013626670426150511,0.013626670426150511,0.0,0.004780124057095132,-0.21230476185352387,0.0754372209672311
16093,350.362,1.1325,0.33439,41.1204,0.23572,41.10495892647402,0.0154410735259773,0.23572,25754,104136,404077,1515549,3305925,8428346,5.1178316641783885,5.1225151809094305,5.10931533325781,5.081360404867551,5.067900745943064,5.030652526097059,0.37133572813060833,-0.0288955472676156,0.0288955472676156,0.03541737552767307,0.029686895652257624,7,5.1351412421090386,0.011261979823183341,-0.025825908851228263,0.025825908851228263,0.0,0.001126330633874727,-0.8674392722540606,0.0154410735259773
16211,348.164,0.2669,0.30939,41.0177,0.300429,40.91043807964127,0.1072619203587308,0.300429,26281,107002,430646,1673166,3494013,8441927,5.126628520922371,5.134306072629144,5.136971553459276,5.124329426347867,5.091932258671028,5.031351762432313,0.39126476876529004,-0.027110991791934005,0.027110991791934005,0.04068693046993755,0.007196629057351089,8,5.121533336513785,0.03622645824131452,0.015438216945490524,0.015438216945490524,0.0,0.0015731128890465534,-0.759066817980554,0.1072619203587308
16350,323.639,-0.8858,0.23684,40.2279,0.210237,40.25031063580981,-0.0224106358098126,0.210237,35425,138733,501605,1848352,3973069,9869266,5.256292228256088,5.247093026735658,5.203212850007527,5.16757505270611,5.1477338346576005,5.099195017030256,0.4389981712688671,-0.052503607214684264,0.052503607214684264,0.0605048464485977,0.05736009339698296,7,5.160435215344195,0.04679379229334839,0.04277763466333262,0.04277763466333262,0.0,0.0002609170251168991,-0.97679030169935,0.0224106358098126
